customer_id,customer_code,gender,age_group,loyalty_tier,signup_date,preferred_device,country
13760,CUST_13760,Female,18-25,Silver,2010-02-19,Desktop Web,United Kingdom
13761,CUST_13761,Male,36-50,Gold,2009-10-02,Mobile App,United Kingdom
13762,CUST_13762,Male,18-25,Silver,2010-12-29,Mobile App,United Kingdom
13763,CUST_13763,Non-Binary,36-50,Silver,2011-03-14,Mobile App,United Kingdom
13764,CUST_13764,Male,36-50,Platinum,2009-07-10,Mobile App,United Kingdom
13767,CUST_13767,Female,26-35,Silver,2009-11-24,Mobile Web,United Kingdom
13769,CUST_13769,Female,51-65,Bronze,2010-03-17,Mobile App,United Kingdom
13771,CUST_13771,Male,18-25,Gold,2011-02-12,Desktop Web,United Kingdom
13772,CUST_13772,Female,51-65,Bronze,2010-10-18,Mobile App,United Kingdom
13774,CUST_13774,Female,26-35,Gold,2010-01-23,Desktop Web,United Kingdom
13777,CUST_13777,Female,26-35,Platinum,2010-05-22,Tablet,United Kingdom
13778,CUST_13778,Female,18-25,Silver,2009-06-10,Mobile App,United Kingdom
13780,CUST_13780,Female,65+,Silver,2011-08-19,Desktop Web,United Kingdom
13781,CUST_13781,Female,18-25,Silver,2010-09-07,Mobile App,United Kingdom
13782,CUST_13782,Female,26-35,Bronze,2011-09-27,Mobile App,United Kingdom
13784,CUST_13784,Female,26-35,Bronze,2010-12-01,Desktop Web,United Kingdom
13786,CUST_13786,Non-Binary,36-50,Silver,2009-09-02,Mobile Web,United Kingdom
13787,CUST_13787,Female,36-50,Gold,2011-10-06,Mobile App,United Kingdom
13790,CUST_13790,Female,18-25,Silver,2010-07-08,Mobile App,United Kingdom
13791,CUST_13791,Male,26-35,Bronze,2009-01-02,Mobile App,United Kingdom
13792,CUST_13792,Female,26-35,Silver,2009-01-21,Desktop Web,United Kingdom
13798,CUST_13798,Male,26-35,Gold,2010-12-21,Desktop Web,United Kingdom
13799,CUST_13799,Male,26-35,Silver,2010-03-17,Desktop Web,United Kingdom
13800,CUST_13800,Female,36-50,Silver,2010-10-31,Desktop Web,United Kingdom
13801,CUST_13801,Female,26-35,Gold,2009-06-17,Mobile Web,United Kingdom
13802,CUST_13802,Male,26-35,Silver,2009-07-22,Desktop Web,United Kingdom
13803,CUST_13803,Male,26-35,Bronze,2010-10-25,Mobile Web,United Kingdom
13804,CUST_13804,Female,65+,Gold,2010-03-04,Mobile Web,United Kingdom
13805,CUST_13805,Male,65+,Bronze,2011-01-03,Desktop Web,United Kingdom
13806,CUST_13806,Female,51-65,Platinum,2010-06-06,Desktop Web,United Kingdom
13807,CUST_13807,Non-Binary,26-35,Bronze,2011-10-09,Mobile Web,United Kingdom
13808,CUST_13808,Female,18-25,Bronze,2009-11-01,Mobile Web,United Kingdom
13809,CUST_13809,Male,26-35,Gold,2011-05-05,Mobile App,Cyprus
13810,CUST_13810,Male,26-35,Bronze,2011-09-03,Mobile App,Germany
13811,CUST_13811,Male,36-50,Silver,2010-06-13,Tablet,Germany
13812,CUST_13812,Female,36-50,Gold,2011-02-01,Mobile App,Germany
13813,CUST_13813,Female,51-65,Gold,2010-08-25,Mobile Web,Germany
13814,CUST_13814,Female,51-65,Platinum,2011-02-11,Mobile App,Germany
13815,CUST_13815,Female,26-35,Bronze,2010-06-18,Mobile App,Germany
13816,CUST_13816,Female,36-50,Silver,2010-12-12,Mobile App,Germany
13817,CUST_13817,Male,26-35,Bronze,2011-02-03,Mobile App,Germany
13819,CUST_13819,Female,18-25,Bronze,2011-09-20,Mobile App,United Kingdom
13821,CUST_13821,Female,36-50,Gold,2010-03-05,Desktop Web,United Kingdom
13822,CUST_13822,Male,18-25,Bronze,2010-01-05,Desktop Web,United Kingdom
13823,CUST_13823,Male,26-35,Silver,2010-05-24,Tablet,United Kingdom
13824,CUST_13824,Male,26-35,Silver,2009-07-19,Mobile App,United Kingdom
13826,CUST_13826,Non-Binary,36-50,Silver,2011-03-20,Desktop Web,United Kingdom
13827,CUST_13827,Female,36-50,Platinum,2011-07-05,Desktop Web,United Kingdom
13828,CUST_13828,Female,26-35,Bronze,2009-09-03,Desktop Web,United Kingdom
13829,CUST_13829,Male,51-65,Silver,2009-10-31,Desktop Web,United Kingdom
13831,CUST_13831,Male,26-35,Gold,2009-07-03,Mobile App,United Kingdom
13832,CUST_13832,Female,26-35,Silver,2011-10-06,Mobile App,United Kingdom
13833,CUST_13833,Male,36-50,Bronze,2010-09-09,Mobile App,United Kingdom
13835,CUST_13835,Female,36-50,Silver,2009-12-13,Mobile App,United Kingdom
13837,CUST_13837,Female,65+,Bronze,2011-07-03,Desktop Web,United Kingdom
13838,CUST_13838,Male,26-35,Bronze,2010-09-14,Mobile App,United Kingdom
13841,CUST_13841,Male,36-50,Gold,2009-08-01,Mobile Web,United Kingdom
13842,CUST_13842,Male,36-50,Silver,2010-08-15,Mobile Web,United Kingdom
13844,CUST_13844,Female,51-65,Platinum,2011-02-13,Tablet,United Kingdom
13845,CUST_13845,Male,26-35,Gold,2010-06-06,Mobile Web,United Kingdom
13846,CUST_13846,Female,36-50,Silver,2009-03-04,Mobile App,United Kingdom
13848,CUST_13848,Female,36-50,Bronze,2009-03-21,Desktop Web,United Kingdom
13849,CUST_13849,Male,26-35,Bronze,2009-02-16,Mobile App,United Kingdom
13850,CUST_13850,Male,26-35,Bronze,2011-06-11,Mobile Web,United Kingdom
13851,CUST_13851,Male,26-35,Gold,2011-09-26,Mobile Web,United Kingdom
13853,CUST_13853,Male,36-50,Bronze,2009-04-21,Mobile Web,United Kingdom
13854,CUST_13854,Male,51-65,Bronze,2010-10-29,Mobile App,United Kingdom
13856,CUST_13856,Male,36-50,Silver,2011-04-11,Desktop Web,United Kingdom
13858,CUST_13858,Female,36-50,Bronze,2011-06-19,Mobile App,United Kingdom
13859,CUST_13859,Female,36-50,Bronze,2010-04-18,Mobile App,United Kingdom
13860,CUST_13860,Female,18-25,Silver,2011-10-21,Desktop Web,United Kingdom
13862,CUST_13862,Female,26-35,Bronze,2011-02-11,Mobile App,United Kingdom
13863,CUST_13863,Male,26-35,Bronze,2010-04-02,Tablet,United Kingdom
13865,CUST_13865,Female,26-35,Bronze,2011-05-05,Mobile App,United Kingdom
13866,CUST_13866,Female,26-35,Silver,2010-09-27,Mobile Web,United Kingdom
13867,CUST_13867,Female,36-50,Silver,2009-02-11,Desktop Web,United Kingdom
13868,CUST_13868,Male,26-35,Bronze,2011-08-15,Mobile Web,United Kingdom
13869,CUST_13869,Female,26-35,Silver,2011-01-07,Mobile Web,United Kingdom
13870,CUST_13870,Male,26-35,Bronze,2011-05-26,Mobile Web,United Kingdom
13871,CUST_13871,Female,18-25,Platinum,2009-09-14,Mobile App,United Kingdom
13873,CUST_13873,Female,51-65,Bronze,2010-06-15,Mobile Web,United Kingdom
13874,CUST_13874,Male,51-65,Silver,2009-02-24,Mobile App,United Kingdom
13875,CUST_13875,Male,36-50,Gold,2011-08-19,Mobile App,United Kingdom
13876,CUST_13876,Female,18-25,Gold,2011-03-11,Mobile App,United Kingdom
13877,CUST_13877,Male,36-50,Bronze,2011-07-29,Mobile Web,United Kingdom
13878,CUST_13878,Male,51-65,Bronze,2011-04-12,Desktop Web,United Kingdom
13880,CUST_13880,Female,36-50,Silver,2011-03-30,Mobile Web,United Kingdom
13881,CUST_13881,Male,18-25,Bronze,2011-05-28,Desktop Web,United Kingdom
13882,CUST_13882,Male,36-50,Gold,2009-11-07,Mobile App,United Kingdom
13883,CUST_13883,Male,51-65,Silver,2010-11-25,Mobile Web,United Kingdom
13884,CUST_13884,Male,36-50,Silver,2011-10-06,Mobile App,United Kingdom
13885,CUST_13885,Male,36-50,Bronze,2009-02-01,Mobile Web,United Kingdom
13886,CUST_13886,Male,26-35,Silver,2009-05-18,Mobile App,United Kingdom
13887,CUST_13887,Male,36-50,Silver,2011-09-03,Desktop Web,United Kingdom
13888,CUST_13888,Male,18-25,Gold,2010-05-05,Mobile App,United Kingdom
13889,CUST_13889,Male,36-50,Bronze,2009-07-13,Mobile App,United Kingdom
13890,CUST_13890,Male,18-25,Bronze,2009-11-27,Mobile App,United Kingdom
13892,CUST_13892,Male,26-35,Bronze,2009-06-03,Mobile App,United Kingdom
13893,CUST_13893,Female,26-35,Bronze,2010-09-30,Mobile App,United Kingdom
13894,CUST_13894,Male,36-50,Silver,2010-08-28,Mobile App,United Kingdom
13895,CUST_13895,Male,18-25,Gold,2010-12-20,Desktop Web,United Kingdom
13897,CUST_13897,Female,36-50,Bronze,2009-09-18,Desktop Web,United Kingdom
13898,CUST_13898,Male,36-50,Gold,2011-01-30,Desktop Web,United Kingdom
13899,CUST_13899,Female,26-35,Bronze,2009-11-20,Mobile Web,United Kingdom
13900,CUST_13900,Female,18-25,Bronze,2010-07-23,Desktop Web,United Kingdom
13901,CUST_13901,Male,18-25,Bronze,2011-01-12,Desktop Web,United Kingdom
13904,CUST_13904,Female,51-65,Bronze,2010-05-29,Desktop Web,United Kingdom
13908,CUST_13908,Male,36-50,Gold,2010-02-23,Mobile App,United Kingdom
13911,CUST_13911,Male,26-35,Bronze,2010-09-24,Desktop Web,United Kingdom
13914,CUST_13914,Female,18-25,Silver,2011-09-17,Mobile App,United Kingdom
13917,CUST_13917,Female,36-50,Silver,2009-07-28,Mobile Web,United Kingdom
13918,CUST_13918,Female,51-65,Platinum,2009-06-23,Desktop Web,United Kingdom
13919,CUST_13919,Male,51-65,Bronze,2010-01-09,Mobile App,Denmark
13922,CUST_13922,Non-Binary,36-50,Bronze,2011-03-18,Desktop Web,United Kingdom
13923,CUST_13923,Male,18-25,Bronze,2010-06-18,Mobile App,United Kingdom
13924,CUST_13924,Female,18-25,Bronze,2010-07-01,Mobile App,United Kingdom
13925,CUST_13925,Male,18-25,Bronze,2010-05-27,Mobile App,United Kingdom
13926,CUST_13926,Male,26-35,Gold,2010-03-09,Desktop Web,United Kingdom
13927,CUST_13927,Male,18-25,Silver,2009-08-31,Desktop Web,United Kingdom
13928,CUST_13928,Female,26-35,Silver,2011-08-28,Mobile Web,United Kingdom
13929,CUST_13929,Male,26-35,Silver,2011-10-06,Mobile App,United Kingdom
13930,CUST_13930,Male,51-65,Bronze,2011-07-07,Desktop Web,United Kingdom
13931,CUST_13931,Male,36-50,Bronze,2009-01-23,Desktop Web,United Kingdom
13932,CUST_13932,Female,51-65,Platinum,2010-12-23,Mobile App,United Kingdom
13933,CUST_13933,Male,36-50,Gold,2009-11-01,Desktop Web,United Kingdom
13934,CUST_13934,Male,18-25,Gold,2011-06-21,Mobile App,United Kingdom
13936,CUST_13936,Female,36-50,Gold,2010-07-27,Mobile App,United Kingdom
13937,CUST_13937,Male,26-35,Bronze,2011-04-26,Desktop Web,United Kingdom
13938,CUST_13938,Male,36-50,Bronze,2009-10-12,Desktop Web,United Kingdom
13939,CUST_13939,Female,26-35,Bronze,2009-05-20,Mobile App,United Kingdom
13940,CUST_13940,Female,65+,Bronze,2009-06-04,Mobile App,United Kingdom
13941,CUST_13941,Male,26-35,Bronze,2009-05-31,Mobile App,United Kingdom
13946,CUST_13946,Female,26-35,Silver,2009-06-16,Mobile App,United Kingdom
13947,CUST_13947,Male,51-65,Silver,2010-06-03,Mobile App,United Kingdom
13948,CUST_13948,Female,18-25,Gold,2010-08-22,Mobile App,United Kingdom
13949,CUST_13949,Male,36-50,Silver,2011-05-05,Desktop Web,United Kingdom
13950,CUST_13950,Female,36-50,Platinum,2010-10-17,Mobile App,United Kingdom
13951,CUST_13951,Male,51-65,Bronze,2011-05-20,Desktop Web,United Kingdom
13952,CUST_13952,Non-Binary,65+,Bronze,2010-11-01,Desktop Web,United Kingdom
13953,CUST_13953,Male,65+,Silver,2010-03-19,Mobile App,United Kingdom
13954,CUST_13954,Male,18-25,Bronze,2011-01-30,Mobile App,United Kingdom
13955,CUST_13955,Female,51-65,Bronze,2011-08-11,Mobile Web,United Kingdom
13956,CUST_13956,Male,36-50,Bronze,2009-09-22,Mobile App,United Kingdom
13958,CUST_13958,Female,36-50,Bronze,2009-09-14,Mobile App,United Kingdom
13959,CUST_13959,Female,18-25,Silver,2010-03-08,Mobile App,United Kingdom
13960,CUST_13960,Female,36-50,Bronze,2011-10-04,Desktop Web,United Kingdom
13962,CUST_13962,Female,65+,Silver,2010-03-28,Desktop Web,United Kingdom
13963,CUST_13963,Male,51-65,Silver,2010-04-19,Tablet,United Kingdom
13967,CUST_13967,Male,26-35,Bronze,2010-04-04,Mobile Web,United Kingdom
13969,CUST_13969,Female,18-25,Bronze,2009-01-23,Mobile App,United Kingdom
13971,CUST_13971,Female,26-35,Bronze,2010-04-14,Mobile App,United Kingdom
13972,CUST_13972,Non-Binary,51-65,Bronze,2009-01-09,Mobile App,United Kingdom
13973,CUST_13973,Female,36-50,Silver,2010-12-21,Mobile App,United Kingdom
13974,CUST_13974,Female,26-35,Gold,2009-11-26,Mobile App,United Kingdom
13975,CUST_13975,Female,18-25,Silver,2010-04-21,Mobile App,United Kingdom
13976,CUST_13976,Male,26-35,Bronze,2011-04-11,Mobile App,United Kingdom
13978,CUST_13978,Male,26-35,Silver,2010-03-21,Mobile App,United Kingdom
13979,CUST_13979,Female,51-65,Silver,2009-12-30,Mobile App,United Kingdom
13980,CUST_13980,Female,36-50,Silver,2011-05-13,Tablet,United Kingdom
13982,CUST_13982,Male,26-35,Silver,2009-02-19,Desktop Web,United Kingdom
13983,CUST_13983,Male,36-50,Silver,2010-06-19,Tablet,United Kingdom
13984,CUST_13984,Female,18-25,Silver,2009-03-13,Mobile App,United Kingdom
13985,CUST_13985,Male,65+,Silver,2011-08-23,Desktop Web,United Kingdom
13986,CUST_13986,Female,26-35,Bronze,2010-02-10,Mobile App,United Kingdom
13988,CUST_13988,Female,26-35,Silver,2009-04-17,Mobile App,United Kingdom
13989,CUST_13989,Male,26-35,Bronze,2011-09-15,Mobile App,United Kingdom
13990,CUST_13990,Female,36-50,Bronze,2010-10-21,Mobile Web,United Kingdom
13991,CUST_13991,Male,36-50,Platinum,2010-09-12,Tablet,United Kingdom
13992,CUST_13992,Female,36-50,Platinum,2011-01-21,Mobile App,United Kingdom
13993,CUST_13993,Female,26-35,Bronze,2009-11-25,Mobile App,United Kingdom
13994,CUST_13994,Non-Binary,26-35,Bronze,2011-01-21,Mobile App,United Kingdom
13995,CUST_13995,Female,18-25,Bronze,2009-06-14,Mobile App,United Kingdom
13999,CUST_13999,Male,36-50,Silver,2010-09-20,Mobile App,United Kingdom
14000,CUST_14000,Female,18-25,Gold,2011-07-09,Mobile App,United Kingdom
14001,CUST_14001,Female,36-50,Platinum,2010-12-24,Desktop Web,United Kingdom
14002,CUST_14002,Female,51-65,Silver,2010-11-25,Mobile App,United Kingdom
14004,CUST_14004,Male,51-65,Bronze,2010-03-12,Mobile App,United Kingdom
14005,CUST_14005,Female,26-35,Silver,2011-08-13,Mobile App,United Kingdom
14006,CUST_14006,Male,26-35,Bronze,2009-07-01,Mobile App,United Kingdom
14009,CUST_14009,Female,18-25,Gold,2010-05-06,Tablet,United Kingdom
14012,CUST_14012,Male,36-50,Gold,2009-03-20,Mobile App,United Kingdom
14013,CUST_14013,Female,51-65,Silver,2011-08-09,Mobile Web,United Kingdom
14014,CUST_14014,Male,26-35,Bronze,2009-06-10,Mobile Web,United Kingdom
14015,CUST_14015,Male,26-35,Bronze,2009-08-25,Tablet,United Kingdom
14016,CUST_14016,Male,51-65,Bronze,2009-02-01,Desktop Web,EIRE
14019,CUST_14019,Male,51-65,Gold,2010-01-24,Desktop Web,United Kingdom
14020,CUST_14020,Male,26-35,Silver,2010-02-06,Mobile Web,United Kingdom
14021,CUST_14021,Male,36-50,Bronze,2009-06-11,Mobile App,United Kingdom
14022,CUST_14022,Female,26-35,Silver,2010-11-12,Desktop Web,United Kingdom
14023,CUST_14023,Female,18-25,Gold,2009-01-25,Tablet,United Kingdom
14024,CUST_14024,Male,51-65,Bronze,2010-01-05,Desktop Web,United Kingdom
14027,CUST_14027,Male,51-65,Gold,2009-03-03,Tablet,United Kingdom
14029,CUST_14029,Male,36-50,Gold,2010-02-15,Desktop Web,United Kingdom
14030,CUST_14030,Female,18-25,Platinum,2011-02-16,Mobile Web,United Kingdom
14031,CUST_14031,Female,51-65,Bronze,2010-02-06,Desktop Web,United Kingdom
14032,CUST_14032,Female,26-35,Bronze,2009-11-23,Desktop Web,United Kingdom
14034,CUST_14034,Male,26-35,Bronze,2010-04-29,Desktop Web,United Kingdom
14035,CUST_14035,Female,36-50,Bronze,2011-09-01,Mobile Web,United Kingdom
14036,CUST_14036,Female,18-25,Bronze,2010-10-09,Mobile Web,United Kingdom
14037,CUST_14037,Female,36-50,Silver,2011-01-29,Mobile Web,United Kingdom
14038,CUST_14038,Female,36-50,Silver,2011-10-02,Desktop Web,United Kingdom
14039,CUST_14039,Male,26-35,Gold,2011-08-13,Mobile App,United Kingdom
14040,CUST_14040,Female,26-35,Bronze,2011-01-09,Mobile App,United Kingdom
14041,CUST_14041,Male,26-35,Silver,2010-01-17,Mobile Web,United Kingdom
14044,CUST_14044,Female,18-25,Gold,2011-05-20,Desktop Web,United Kingdom
14045,CUST_14045,Female,36-50,Gold,2010-04-07,Mobile App,United Kingdom
14046,CUST_14046,Female,51-65,Gold,2010-07-23,Mobile App,United Kingdom
14047,CUST_14047,Female,18-25,Silver,2011-06-22,Mobile Web,United Kingdom
14048,CUST_14048,Female,18-25,Gold,2011-04-01,Mobile Web,United Kingdom
14049,CUST_14049,Female,36-50,Bronze,2009-09-27,Mobile Web,United Kingdom
14050,CUST_14050,Male,51-65,Silver,2009-08-14,Desktop Web,United Kingdom
14051,CUST_14051,Female,26-35,Bronze,2009-08-03,Mobile App,United Kingdom
14052,CUST_14052,Male,26-35,Bronze,2009-08-24,Mobile App,United Kingdom
14053,CUST_14053,Male,36-50,Bronze,2010-09-12,Mobile App,United Kingdom
14054,CUST_14054,Male,26-35,Bronze,2009-02-09,Mobile Web,United Kingdom
14055,CUST_14055,Female,18-25,Bronze,2009-02-15,Mobile App,United Kingdom
14056,CUST_14056,Female,36-50,Bronze,2009-10-30,Desktop Web,United Kingdom
14057,CUST_14057,Female,36-50,Bronze,2010-01-07,Desktop Web,United Kingdom
14059,CUST_14059,Female,36-50,Gold,2011-02-10,Desktop Web,United Kingdom
14060,CUST_14060,Non-Binary,36-50,Bronze,2009-03-18,Mobile Web,United Kingdom
14062,CUST_14062,Female,36-50,Silver,2011-04-24,Mobile App,United Kingdom
14064,CUST_14064,Female,26-35,Bronze,2010-09-26,Desktop Web,United Kingdom
14066,CUST_14066,Male,26-35,Gold,2009-11-25,Mobile App,United Kingdom
14067,CUST_14067,Male,18-25,Gold,2011-02-13,Mobile App,United Kingdom
14068,CUST_14068,Male,18-25,Silver,2009-09-11,Mobile App,United Kingdom
14071,CUST_14071,Female,36-50,Silver,2010-08-01,Mobile App,United Kingdom
14073,CUST_14073,Female,51-65,Bronze,2009-01-01,Desktop Web,United Kingdom
14075,CUST_14075,Female,65+,Platinum,2011-04-06,Desktop Web,United Kingdom
14076,CUST_14076,Female,36-50,Gold,2009-11-17,Mobile App,United Kingdom
14077,CUST_14077,Female,26-35,Gold,2009-06-06,Mobile App,United Kingdom
14078,CUST_14078,Female,18-25,Silver,2011-03-16,Desktop Web,United Kingdom
14079,CUST_14079,Female,51-65,Bronze,2009-09-29,Mobile Web,United Kingdom
14080,CUST_14080,Female,36-50,Gold,2010-06-01,Mobile App,United Kingdom
14081,CUST_14081,Female,36-50,Bronze,2011-01-16,Desktop Web,United Kingdom
14082,CUST_14082,Male,36-50,Silver,2009-06-04,Desktop Web,United Kingdom
14083,CUST_14083,Male,36-50,Bronze,2010-12-01,Desktop Web,United Kingdom
14085,CUST_14085,Male,51-65,Gold,2009-10-19,Mobile App,United Kingdom
14087,CUST_14087,Female,18-25,Bronze,2009-02-15,Desktop Web,United Kingdom
14088,CUST_14088,Female,36-50,Bronze,2011-01-11,Desktop Web,United Kingdom
14089,CUST_14089,Female,51-65,Silver,2009-07-16,Desktop Web,United Kingdom
14090,CUST_14090,Male,26-35,Gold,2010-07-21,Desktop Web,United Kingdom
14092,CUST_14092,Male,36-50,Silver,2010-03-27,Tablet,United Kingdom
14093,CUST_14093,Female,26-35,Bronze,2011-05-19,Mobile App,United Kingdom
14096,CUST_14096,Male,65+,Bronze,2009-12-13,Tablet,United Kingdom
14098,CUST_14098,Female,18-25,Gold,2010-04-19,Desktop Web,United Kingdom
14099,CUST_14099,Male,36-50,Platinum,2010-10-06,Desktop Web,United Kingdom
14100,CUST_14100,Male,26-35,Gold,2010-11-12,Mobile App,United Kingdom
14101,CUST_14101,Male,36-50,Silver,2009-08-23,Mobile App,United Kingdom
14102,CUST_14102,Male,26-35,Gold,2009-07-03,Desktop Web,United Kingdom
14104,CUST_14104,Male,26-35,Bronze,2011-10-21,Desktop Web,United Kingdom
14105,CUST_14105,Female,26-35,Silver,2010-08-16,Mobile App,United Kingdom
14107,CUST_14107,Male,51-65,Silver,2009-06-11,Desktop Web,United Kingdom
14108,CUST_14108,Female,26-35,Bronze,2010-11-26,Mobile App,United Kingdom
14109,CUST_14109,Male,18-25,Gold,2010-10-29,Tablet,United Kingdom
14110,CUST_14110,Male,36-50,Silver,2011-01-28,Mobile Web,United Kingdom
14111,CUST_14111,Male,36-50,Bronze,2009-12-09,Mobile App,United Kingdom
14112,CUST_14112,Female,51-65,Bronze,2009-05-20,Mobile Web,United Kingdom
14113,CUST_14113,Male,18-25,Bronze,2010-09-29,Mobile Web,United Kingdom
14114,CUST_14114,Male,36-50,Silver,2009-10-31,Mobile App,United Kingdom
14116,CUST_14116,Male,26-35,Bronze,2011-07-20,Desktop Web,United Kingdom
14117,CUST_14117,Female,26-35,Bronze,2009-03-26,Mobile App,United Kingdom
14119,CUST_14119,Female,36-50,Silver,2011-09-01,Desktop Web,United Kingdom
14121,CUST_14121,Female,36-50,Silver,2011-03-19,Mobile App,United Kingdom
14124,CUST_14124,Female,36-50,Gold,2009-12-28,Mobile App,United Kingdom
14125,CUST_14125,Male,26-35,Silver,2010-05-10,Mobile App,United Kingdom
14126,CUST_14126,Female,26-35,Gold,2010-02-19,Mobile App,United Kingdom
14127,CUST_14127,Non-Binary,26-35,Platinum,2010-09-06,Mobile Web,United Kingdom
14128,CUST_14128,Female,65+,Gold,2011-02-25,Mobile App,United Kingdom
14129,CUST_14129,Female,26-35,Silver,2011-04-18,Mobile App,United Kingdom
14130,CUST_14130,Male,26-35,Bronze,2010-12-09,Mobile Web,United Kingdom
14132,CUST_14132,Male,26-35,Platinum,2009-05-07,Desktop Web,United Kingdom
14133,CUST_14133,Female,36-50,Bronze,2010-05-12,Desktop Web,United Kingdom
14135,CUST_14135,Male,26-35,Bronze,2009-09-04,Tablet,United Kingdom
14138,CUST_14138,Male,51-65,Bronze,2009-09-22,Mobile Web,United Kingdom
14139,CUST_14139,Female,26-35,Bronze,2011-08-23,Mobile App,United Kingdom
14140,CUST_14140,Non-Binary,51-65,Platinum,2010-09-25,Desktop Web,United Kingdom
14141,CUST_14141,Non-Binary,18-25,Silver,2009-08-30,Tablet,United Kingdom
14142,CUST_14142,Male,36-50,Silver,2010-12-26,Mobile App,United Kingdom
14143,CUST_14143,Female,51-65,Silver,2011-03-05,Mobile App,United Kingdom
14145,CUST_14145,Male,26-35,Silver,2009-05-10,Mobile App,United Kingdom
14146,CUST_14146,Female,65+,Bronze,2011-09-15,Mobile App,United Kingdom
14147,CUST_14147,Female,26-35,Silver,2011-04-24,Desktop Web,United Kingdom
14148,CUST_14148,Female,51-65,Silver,2010-09-29,Desktop Web,United Kingdom
14149,CUST_14149,Female,36-50,Bronze,2010-02-15,Tablet,United Kingdom
14150,CUST_14150,Male,26-35,Gold,2009-03-31,Desktop Web,United Kingdom
14152,CUST_14152,Male,26-35,Bronze,2011-01-26,Mobile App,United Kingdom
14154,CUST_14154,Male,26-35,Bronze,2009-08-14,Mobile App,United Kingdom
